well1,10.0,10.0,300.0,
well1,10.0,10.0,299.5,S
well1,10.0,10.0,271.7,S
well1,10.0,10.0,244.3,C
well1,10.0,10.0,217.0,S
well1,10.0,10.0,195.2,C
well1,10.0,10.0,160.8,S
well1,10.0,10.0,143.6,C
well1,10.0,10.0,113.8,S
well1,10.0,10.0,93.0,C
well1,10.0,10.0,76.8,S
well1,10.0,10.0,53.0,C
well1,10.0,10.0,10.0,S
well2,2904.9,10.0,300.0,
well2,2904.77,10.0,272.2,S
well2,2904.63,10.0,245.0,C
well2,2904.5,10.0,217.2,S
well2,2904.4,10.0,195.6,C
well2,2904.23,10.0,160.6,S
well2,2904.14,10.0,143.3,C
well2,2904.0,10.0,113.9,S
well2,2903.9,10.0,93.3,C
well2,2903.82,10.0,76.7,S
well2,2903.71,10.0,52.8,C
well2,2903.5,10.0,10.0,S
well3,2906.7,901.4,300.0,
well3,2906.5,901.38,272.1,S
well3,2906.3,901.36,244.8,C
well3,2906.1,901.34,216.9,S
well3,2905.94,901.33,195.5,C
well3,2905.69,901.3,160.7,S
well3,2905.57,901.29,143.3,C
well3,2905.35,901.27,113.5,S
well3,2905.2,901.26,93.1,C
well3,2905.08,901.25,76.7,S
well3,2904.91,901.23,52.8,C
well3,2904.6,901.2,10.0,S
well4,8.9,901.6,300.0,
well4,8.94,901.58,272.0,S
well4,8.98,901.56,244.5,C
well4,9.01,901.54,217.1,S
well4,9.04,901.53,195.9,C
well4,9.09,901.5,161.0,S
well4,9.12,901.49,143.3,C
well4,9.16,901.47,113.5,S
well4,9.19,901.46,92.9,C
well4,9.21,901.45,76.9,S
well4,9.24,901.43,52.9,C
well4,9.3,901.4,10.0,S
well5,1502.3,502.4,300.0,
well5,1502.29,502.39,271.3,S
well5,1502.28,502.38,244.4,C
well5,1502.27,502.37,216.9,S
well5,1502.26,502.36,195.1,C
well5,1502.25,502.35,160.7,S
well5,1502.25,502.35,143.5,C
well5,1502.24,502.34,113.7,S
well5,1502.23,502.33,93.1,C
well5,1502.22,502.32,77.1,S
well5,1502.21,502.31,53.0,C
well5,1502.2,502.3,10.0,S
